Silvia Amancei & Bogdan Armanu (RO),		2016-08-25 19:00:00
NahTe		2012-09-04 20:00:00	2012-09-06 17:00:00
a Lodz Kaliska LENGYEL SAS cimu performensze		2004-09-06 18:00:00	2004-09-08 19:00:00
Baán László,		2013-10-12 16:00:00	2013-10-11 11:00:00	2010-06-10 18:00:00	2010-06-10 19:00:00
Tom McCarthy: Spotlight		2017-06-14 18:00:00
Vízy László,		2019-11-27 18:30:00	2019-11-26 18:00:00
Vilt Tibor,		2017-01-25 18:00:00	2017-01-23 18:00:00	2015-01-29 17:00:00	2015-01-30 10:00:00
Gulá,		2004-10-13 18:00:00	2004-10-16 11:00:00
Silard Isaak,		2018-04-21 11:00:00	2018-04-19 10:00:00
Brückner jános,		2011-03-24 18:00:00	2011-03-25 19:00:00
Simina Neagu		2013-02-10 16:00:00	2013-02-10 16:00:00	2013-02-07 19:00:00
Az Nésn galéria programja,		2012-06-09 16:00:00	2012-06-06 19:00:00	2012-07-12 17:00:00	2012-07-09 19:00:00
Méhes Csaba,		2017-06-20 16:30:00	2017-06-24 18:00:00
Matteo Camiciotti Farkas,		2009-09-03 01:00:00	2009-09-02 18:00:00
Czeglédi Nina (CDN/H),		2011-09-01 19:00:00	2011-09-01 18:30:00
Molnár András,		2017-11-09 17:00:00	2017-11-09 19:00:00
Korcsmár Eszter Kores,		2011-11-09 19:00:00	2011-11-11 18:00:00
Judith Várnai Shorer Izrael Állam nagykövete		2001-03-21 18:00:00
Glassbox,		2001-03-21 18:00:00	2001-03-22 21:00:00
Nina Czeglédy (CA)		2009-05-28 16:00:00	2009-05-29 19:00:00
Michael Rakowitz,		2005-05-26 17:00:00	2005-05-25 18:00:00	2006-04-12 18:00:00	2006-04-14 01:00:00	2008-09-23 18:00:00	2008-09-26 19:00:00
Tankó Barnabás		2014-07-02 16:00:00	2014-07-02 18:00:00
Kaszás Tamás Tibor		2017-05-31 18:00:00	2017-06-01 18:00:00
Dr. Puskás Tivedar  Szombathely Megyei Jogú Város polgármestere,		2010-12-07 18:00:00	2010-12-08 17:00:00
Balogh István Vilmos,		2008-09-11 17:00:00	2008-09-08 18:00:00	2016-04-13 18:00:00	2016-04-14 18:00:00
Góra Orsolya festőművész,		2019-10-18 19:00:00	2019-10-18 18:00:00
Récsey Manyi Eszter,		2016-10-19 18:00:00	2016-10-22 16:00:00
Edvi Illés Aladár,		2012-12-13 19:00:00	2012-12-13 19:00:00
Dr. Sári László keletkutató		2009-05-07 11:00:00	2009-05-04 19:00:00
Vincze Petronella,		2019-09-17 18:00:00	2019-09-20 18:00:00
Nyitott szárny		2010-10-28 18:00:00	2010-10-26 18:00:00
Grencsó István és barátai,		2009-10-13 17:00:00	2009-10-15 18:00:00
Albrecht Júlia,		2001-03-05 18:00:00	2001-03-06 18:00:00
Nina Czeglédy,		2017-11-05 15:00:00	2017-11-03 13:00:00
Süveg Katalin,		2010-10-15 17:00:00
Hudra Klára művészettörténész		2012-12-13 19:00:00	2012-12-10 18:00:00	2013-11-20 19:00:00	2013-11-22 19:00:00	2009-08-26 18:00:00	2009-11-14 19:30:00	2009-11-13 19:00:00
Hajdu Zsófia,		2012-01-23 18:00:00	2012-01-25 17:00:00
Sáránszki Péter,		2017-08-01 17:00:00	2017-08-03 18:00:00
Shukri Dániel,		2008-09-23 18:00:00	2008-09-23 19:00:00
Barbora Zentkova,		2019-01-30 19:00:00
Stefano David,		2018-12-06 19:00:00
Illés Zsófia Szonja - képzőművész / Collective Plant,		2016-05-11 18:00:00	2016-05-12 11:00:00
Duliskovich,		2006-06-17 18:00:00	2006-06-15 18:00:00
KAE,		2008-07-03 18:00:00	2008-06-30 20:30:00
Milja Viita,		2006-07-05 14:00:00
Kurucz D. István,		2014-05-05 18:00:00	2014-05-10 17:00:00	2018-03-20 18:00:00	2018-03-24 18:00:00
Fejős Miklós,		2008-10-17 15:30:00	2008-10-16 19:00:00	2010-09-02 18:00:00	2010-09-02 19:00:00	2018-05-29 18:00:00	2018-05-31 18:00:00	2015-02-04 18:00:00	2015-02-05 18:00:00	2019-10-03 18:00:00	2019-10-05 16:00:00	2006-12-13 18:00:00
Ujházy János,		2012-11-08 19:00:00	2012-11-08 10:00:00
Róza Janiszewska,		2010-10-15 17:00:00	2010-10-12 19:00:00
Jankó Anna,		2010-05-05 19:00:00	2010-05-05 18:00:00	2010-05-19 19:00:00	2010-05-18 18:00:00
BARBU CRACIUN,		2017-06-20 16:30:00	2017-06-21 16:30:00
Simon Zoltán grafikus,		2007-01-19 18:00:00	2007-01-19 18:00:00
dr. Bordács Andrea		2015-10-17 14:00:00	2015-10-15 18:30:00
Nádor Katalin,		2018-07-04 18:00:00	2018-07-05 19:00:00
Fischer Balázs,		2013-09-10 19:00:00	2013-09-12 19:00:00	2006-09-09 21:00:00	2006-09-08 18:00:00	2008-10-17 15:30:00	2019-04-07 10:00:00	2019-04-06 16:00:00
Stima Klára,		2006-09-21 18:00:00	2006-09-20 18:00:00
Czeglédi Zsolt,		2015-03-20 18:00:00	2015-03-19 18:00:00
Bächer Iván fellvasóestje		2012-02-16 18:00:00
Penka Mincheva (BG),		2014-08-26 16:30:00	2014-08-26 18:00:00
Christian Reder,		2003-08-13 19:00:00	2003-08-14 18:30:00
Julie Chovin,		2016-06-18 16:00:00	2016-06-16 19:00:00
Köszöntőt mond: Illyés Miklós önkormányzati képviselő  a Humán Ügyek Bizottságának elnöke,		2012-12-09 15:00:00
a Budapesti Építész Kamara elnöke		2013-01-14 18:00:00	2013-01-16 18:00:00	2014-05-05 18:00:00	2014-05-07 17:30:00	2013-05-28 18:00:00	2013-05-29 18:00:00
szakújságíró,		2014-06-12 20:00:00	2014-06-13 19:00:00
Oltai Kata művészettörténész,		2016-04-20 18:00:00	2016-04-19 19:00:00	2014-10-02 19:00:00	2014-09-29 20:00:00
Margit Zsofia,		2011-07-01 18:00:00	2011-07-01 18:00:00
Bota Ádám,		2017-02-16 19:00:00	2017-02-16 19:00:00
Korniss Péter  fotográfus		2010-10-20 18:00:00	2010-10-21 18:00:00
Bagó Bence,		2017-10-19 19:00:00	2017-10-17 18:00:00
Marta Deskur,		2016-04-20 18:00:00	2016-04-23 18:00:00	2002-04-05 19:00:00	2002-04-05 18:00:00
Ara-Kovács Attila		2015-02-09 18:00:00	2015-02-10 18:00:00
A budapesti Brazil Nagykövetség kiállítása,		2017-09-05 17:00:00	2017-09-06 18:00:00
Dresch Mihály,		2014-09-03 10:00:00	2014-09-05 18:00:00	2013-01-14 18:00:00	2013-01-18 19:00:00	2010-12-07 18:00:00	2010-12-09 17:00:00	2007-06-07 18:00:00	2015-06-23 18:00:00	2015-06-25 18:00:00	2016-01-13 18:00:00	2016-01-15 19:00:00
Misetics Mátyás		2014-01-22 18:00:00	2014-01-22 19:00:00	2018-01-04 19:00:00	2006-09-09 21:00:00	2014-02-19 17:00:00	2014-02-19 19:00:00	2011-02-10 18:00:00	2011-02-07 20:30:00	2018-04-21 11:00:00	2018-04-19 18:30:00	2013-06-11 18:00:00	2012-03-05 19:30:00	2012-03-08 18:30:00
Pálfalusi Zsolt filozófus		2011-03-12 18:00:00	2011-03-10 20:30:00
író,		2004-03-18 18:00:00	2017-03-22 19:00:00	2017-03-21 18:00:00	2006-09-09 21:00:00	2006-09-05 19:00:00	2006-01-18 19:00:00	2014-12-03 20:00:00	2014-12-04 18:00:00	2013-01-13 16:00:00	2007-12-08 18:00:00	2007-12-06 19:00:00	2017-11-28 20:00:00	2017-09-28 19:00:00	2014-12-18 19:00:00	2019-04-07 10:00:00	2019-04-05 18:00:00
Felix Droeser		2001-12-18 17:00:00
PostPanic (NL),		2011-07-07 17:00:00	2011-07-07 20:00:00
Albert Zsuzsa,		2013-09-17 18:00:00	2013-09-17 18:00:00
Király Gellért,		2013-07-27 16:00:00	2013-07-28 16:00:00
Tóth Ágnes,		2003-09-11 18:00:00	2005-08-28 15:00:00	2005-08-25 19:00:00
szakkör,		2012-02-11 16:00:00	2012-02-10 17:00:00
KUN Éva,		2018-10-14 15:00:00	2018-10-13 18:00:00	2019-12-04 18:00:00	2019-12-06 18:00:00	2019-04-27 10:00:00	2019-04-26 18:00:00	2018-08-11 16:00:00	2018-08-10 18:00:00	2017-12-05 17:00:00	2017-12-08 18:00:00
BOLLA Szilvia. FODOR Dániel János,		2019-12-14 16:00:00	2019-12-09 19:00:00
Horvát Levente,		2007-12-12 18:00:00	2007-12-11 18:00:00
Majoros Gyula-Samira Sinai,		2010-10-01 10:00:00	2010-09-27 17:30:00
Kulcsár Kinga,		2009-01-27 19:00:00	2009-01-27 19:00:00	2009-01-27 19:00:00
Itt meg mi történt?		2019-03-21 17:00:00
Daya CAHEN,		2015-10-27 17:00:00
Tenk László,		2010-05-12 19:00:00	2010-05-13 18:00:00	2018-02-28 19:00:00	2018-03-01 18:00:00	2010-10-15 17:00:00	2010-10-14 18:00:00	2010-10-20 18:00:00	2010-10-18 17:00:00	2018-05-25 18:00:00	2018-05-25 18:00:00
Farkas,		2002-03-05 18:00:00	2002-03-08 18:00:00
Agnes von URAY (SZÉPFALVI Ágnes),		2014-03-01 16:00:00	2014-03-01 16:00:00
OROSZ Károly,		2019-01-12 15:00:00	2019-01-10 18:00:00
CK Pagony,		2016-06-28 17:00:00	2016-07-01 16:30:00
Raymond Viallon,		2005-04-14 19:00:00	2005-04-14 19:00:00	2005-04-15 18:00:00
Danku Dorottya,		2019-06-04 18:00:00	2019-06-04 18:00:00
Salát Zalán Péter művészeti vezető,		2016-01-20 18:00:00	2016-01-18 18:00:00
Gaál József,		2013-01-27 16:00:00	2013-01-24 18:00:00	2014-06-12 20:00:00	2014-06-13 18:00:00	2007-08-21 18:00:00	2007-08-26 11:00:00	2008-02-14 18:00:00	2008-02-12 18:00:00	2003-02-11 16:00:00	2003-02-12 20:00:00	2015-11-14 10:00:00	2015-11-12 17:00:00	2015-12-09 19:00:00	2015-12-07 10:00:00	2009-04-09 18:00:00	2009-04-09 19:00:00	2013-03-20 19:00:00	2013-03-22 18:00:00	2011-06-02 18:00:00	2011-05-31 18:00:00	2008-11-20 19:00:00	2008-11-20 19:00:00	2008-11-20 19:00:00	2008-11-20 18:00:00	2017-02-16 19:00:00	2016-04-01 18:00:00	2016-03-30 18:00:00	2011-09-24 10:00:00	2011-11-30 16:00:00	2011-11-30 19:00:00	2019-03-07 18:00:00	2019-03-07 18:00:00	2007-10-04 18:00:00	2007-10-04 20:00:00	2004-11-25 17:00:00	2004-11-25 18:00:00	2018-05-17 19:00:00	2018-05-18 10:00:00	2012-07-18 18:00:00	2011-11-15 16:00:00	2011-11-17 18:00:00	2013-04-02 18:00:00	2013-04-06 11:00:00	2017-05-13 15:00:00	2017-05-12 16:00:00	2005-02-06 20:00:00	2018-09-17 18:00:00	2018-09-20 17:00:00	2014-12-18 18:00:00	2009-07-09 18:00:00	2013-10-16 16:00:00	2013-10-17 20:00:00	2009-11-14 19:30:00	2009-11-13 19:00:00	2000-10-11 18:00:00	2013-02-19 18:00:00	2013-02-21 18:30:00	2000-09-14 17:00:00	2014-11-06 18:00:00	2014-11-05 19:00:00
Tőzsér Árpád		2015-11-14 10:00:00	2015-11-12 18:00:00
Cynthia Young,		2015-12-16 18:00:00	2015-12-18 05:00:00	2015-06-10 18:00:00	2015-06-09 11:00:00
A Soproni Egyetem Alkalmazott Művészeti Intézete végzősei		2017-05-13 15:00:00
Ázbej Kristóf Baán Katalin Barti Magdolna Bálint Bertalan Bátai Sándor,		2019-12-14 16:00:00	2019-12-10 18:00:00
Khalil Abou Hadid,		2003-08-13 19:00:00	2003-08-14 17:15:00
Baglyas,		2002-03-05 18:00:00	2002-03-08 18:00:00
Thierry de Cordier,		2002-03-18 17:00:00	2002-03-19 18:00:00
Szabó Eszter		2017-11-05 15:00:00	2017-11-04 11:00:00	2011-04-13 18:00:00	2011-04-11 18:00:00	2010-08-13 19:00:00	2010-08-10 19:00:00	2013-09-28 16:00:00	2018-04-26 20:00:00	2018-04-28 19:00:00	2017-10-10 18:00:00	2017-10-11 17:00:00	2009-07-13 18:00:00	2009-07-16 19:00:00	2014-01-31 19:00:00	2013-02-19 18:00:00	2013-02-20 19:00:00
Rafani,		2016-06-18 16:00:00	2016-06-16 19:00:00
Az MKE végzős intermédia-művész hallgatói		2016-06-23 17:00:00	2016-06-21 10:00:00
Lévai Balázs műsorvezető  szerkesztő		2009-07-02 17:00:00	2009-06-30 18:00:00
Zsiray-Rummer Zoltán		2014-04-24 19:00:00	2014-04-24 18:00:00
Zoltán Tamás ötvös iparművész		2019-02-13 18:00:00	2019-02-14 18:00:00
Surányi Miklós installációja és összeállítása,		2005-02-24 18:00:00	2005-02-22 19:00:00
Jól ismert és csaknem elfeledett kelet-közép- és nyugat-európai  illetve amerikai alkotók,		2011-09-16 19:00:00	2011-09-13 20:00:00
Fotóművészet és azon túl - Nemzeti Szalon 2016,		2016-04-20 18:00:00	2016-04-22 18:00:00
Thomas Lanigan-Schmidt,		2019-10-03 18:00:00	2019-10-04 18:00:00
Moderátor: Lénárd Anna (BUPAP),		2012-05-31 19:00:00	2012-05-29 17:00:00
Szabados Árpád festő-és grafikusművész,		2016-02-10 19:00:00	2016-02-12 16:30:00
KLÁJÓ ADRIÁN,		2017-09-28 19:00:00
ÜVEGES Mónika,		2019-04-10 18:00:00	2019-04-12 19:00:00	2018-11-29 18:00:00	2018-11-30 19:00:00
Orosz István válogatásában,		2001-02-14 18:00:00
Vaszary János		2017-11-16 18:00:00
Verebes György festőművész,		2012-08-05 16:00:00	2006-05-25 18:00:00	2006-05-26 18:00:00
Verebes György festőművész		2014-04-13 15:00:00	2014-04-12 17:30:00	2008-08-28 18:00:00	2008-08-30 17:00:00	2008-01-04 18:00:00	2007-05-03 17:00:00	2007-05-04 18:00:00	2017-11-18 17:00:00
Júlia Vécsei		2016-11-03 18:00:00	2016-11-03 18:00:00
Csatlós Judit (kurátor,		2013-09-10 19:00:00	2013-09-12 18:00:00
Csáky Mariann,		2011-02-01 18:00:00	2011-02-04 18:00:00	2018-09-12 18:00:00	2018-09-14 19:00:00
Tarczali Andrea		2000-11-03 19:00:00	2012-10-20 16:30:00	2012-10-19 19:00:00	2002-02-15 19:00:00	2002-02-12 18:00:00	2001-02-01 18:00:00	2001-02-02 18:00:00
Szalai Tibor,		2011-11-22 18:00:00	2001-03-16 18:30:00	2001-03-13 18:00:00
Dr. Jivens O. Breewenses,		2016-03-08 18:00:00	2016-03-11 19:00:00
Curators Network,		2014-07-17 18:00:00	2014-07-16 10:00:00
Jelena Vesic		2012-05-08 18:00:00	2012-05-11 18:00:00
Bruce Posner,		2014-10-29 18:00:00
Gál Barbara,		2012-05-03 17:00:00	2012-05-04 16:00:00
Tolnay Imre		2013-09-17 18:00:00	2013-09-17 18:00:00	2014-04-30 18:00:00	2014-04-30 18:00:00
Lilith Öröksége,		2017-08-31 19:00:00
2:00 - DJ Külsőwinchester (aka DJ Lődi)		2017-07-06 18:00:00	2017-07-06 19:00:00
Jederán György,		2017-05-31 18:00:00	2017-06-03 19:00:00	2018-03-28 19:00:00	2018-02-28 19:00:00	2018-03-03 19:00:00	2019-03-13 19:00:00	2018-12-03 19:00:00	2019-10-03 18:00:00	2019-10-03 19:00:00
Alexandru Lupşe,		2015-03-20 18:00:00	2015-03-20 18:00:00
Gyöngyössy Csaba		2013-03-01 18:00:00
Sós József		2014-05-05 18:00:00	2014-05-06 19:00:00	2013-07-11 18:00:00	2013-07-08 18:00:00
Szirtes András		2009-05-07 11:00:00	2009-05-07 20:00:00	2013-09-10 19:00:00	2013-09-10 18:00:00	2012-09-23 16:00:00	2012-09-18 17:00:00
A Trafik Kör Kortárs Művészeti Egyesület bemutatkozó kiállítása,		2013-03-30 19:00:00	2013-03-29 18:00:00
Vass Sándor,		2016-05-06 18:00:00	2016-05-06 19:00:00	2013-01-14 18:00:00	2013-01-18 19:00:00	2012-11-14 18:00:00	2012-11-15 18:00:00	2010-03-27 11:00:00	2010-03-27 11:00:00	2010-03-27 19:00:00	2015-04-17 19:00:00	2017-06-27 19:00:00	2017-06-30 19:00:00	2013-06-11 18:00:00	2013-06-14 19:00:00	2015-02-18 00:00:00	2015-02-20 19:00:00
Eva Rostoványi,		2001-07-05 18:00:00	2001-07-05 17:00:00
HINTS Institute,		2002-03-05 18:00:00	2002-03-08 18:00:00
John Bock (D),		2010-11-10 19:00:00	2010-11-08 19:00:00	2010-12-07 18:00:00
Peter Ronai (HU),		2017-06-27 19:00:00	2017-06-29 18:00:00
Puskás Péter Ybl-díjas művész		2011-04-19 19:00:00	2011-04-21 17:00:00
Zalavári Fruzsina,		2015-11-14 10:00:00	2015-11-12 18:00:00
Vinca Kruk (NL),		2008-02-18 18:00:00	2008-02-20 19:00:00
Alföldi György,		2013-11-20 19:00:00	2013-11-19 18:00:00
RADÁK Eszter,		2015-06-21 15:00:00	2015-06-18 18:30:00
A Kárpát-medencében élő és dolgozó képzőművészek		2000-10-25 18:00:00	2000-10-26 18:00:00
Dilar DIRIK/Jonas STAAL,		2016-04-27 19:00:00	2016-04-28 19:00:00
Gera Noémi ékszertervező és Lenzsér-Mezei Kata ékszertervező,		2014-09-26 19:00:00	2014-09-24 18:00:00
TÖRÖK Tünde,		2014-03-13 18:00:00	2014-03-12 19:00:00	2018-04-10 18:00:00	2018-04-14 18:00:00
Henri NOUVEAU,		2014-08-26 16:30:00	2014-08-31 18:00:00
Rózsa Miklós,		2011-09-27 18:00:00	2013-05-15 19:00:00	2013-05-15 18:00:00
Hollai Gábor és#8224;,		2011-05-28 20:00:00	2011-05-26 18:00:00
Nyakas,		2005-12-17 15:00:00
Palotai Magdolna,		2017-01-25 18:00:00	2017-01-25 18:00:00
Lóránd Zsófia,		2014-03-01 16:00:00	2014-03-02 15:00:00
Valeriya Gay Germanika		2011-02-01 18:00:00	2011-02-04 19:00:00	2011-01-18 19:00:00
nincs megnyitó		2008-09-11 17:00:00	2008-09-09 19:00:00
Pintér Sonja		2017-03-08 18:00:00	2017-03-09 19:00:00	2017-11-09 17:00:00	2017-11-09 18:00:00	2018-08-17 19:30:00	2018-08-16 10:00:00
Bánki Berta,		2016-01-20 18:00:00	2016-01-22 19:00:00
Katarzyna Kozyra,		2007-09-27 18:30:00	2007-09-29 17:00:00	2008-02-08 19:00:00	2008-02-07 18:00:00	2002-04-05 19:00:00	2002-04-05 18:00:00	2003-03-21 18:00:00	2003-03-21 18:00:00	2003-03-20 18:00:00	2003-03-20 18:00:00
Dj Sztyepp,		2014-01-31 19:00:00	2014-02-01 15:00:00
Jonas Mekas		2012-06-19 18:00:00	2012-06-18 18:00:00
Rainer Werner Fassbinder: Petra von Kant keserű könnyei		2019-09-26 19:00:00
Vincze Gabriella,		2012-06-28 18:00:00	2012-06-28 17:00:00
Martos Gábor  a MúzeumCafé főszerkesztője,		2012-06-19 18:00:00	2012-06-21 18:00:00
Mahr Mari  és Bányay Péter fotókiállítása,		2000-05-16 18:30:00
Borsos József építész,		2013-10-29 17:00:00	2013-10-29 18:00:00
Bécs,		2012-02-23 18:00:00	2012-02-23 18:00:00	2013-02-01 18:30:00	2013-02-01 18:30:00	2013-02-01 18:00:00	2013-02-01 18:00:00
Hetey - Konok,		2013-09-17 18:00:00	2013-09-17 18:00:00
Harmincan,		2006-01-10 19:00:00	2006-01-14 18:00:00
Dávid Művészeti Szabadiskola,		2010-06-18 18:00:00	2008-07-03 18:00:00
Phil Collins,		2014-05-27 18:00:00	2014-05-27 18:00:00	2014-05-29 20:15:00	2014-05-28 19:00:00
Stefanovits Péterrel		2017-02-16 19:00:00	2017-02-16 18:30:00
FELSMANN István,		2016-05-06 18:00:00	2016-05-05 19:00:00	2014-10-07 17:00:00
Kato Six		2017-05-05 19:00:00
A fényképezés a humorban,		2002-08-06 16:00:00	2002-08-05 18:00:00
Jessica Ballantyne,		2017-08-09 18:00:00	2017-08-11 19:00:00	2016-08-09 18:00:00	2016-08-12 19:00:00
feztőművés		2014-08-07 18:00:00
Veszely Beáta,		2017-09-05 17:00:00	2017-09-07 18:00:00	2012-08-08 13:00:00	2012-08-08 13:00:00	2012-08-10 19:00:00	2012-08-10 19:00:00	2006-11-21 18:00:00
OLESCHER Tamás,		2015-06-21 15:00:00	2015-06-18 18:30:00
Almásy,		2009-06-26 23:55:00	2009-06-25 19:00:00
Lelkes Dergács Mária,		2019-01-23 18:30:00	2019-01-23 16:00:00	2018-11-29 18:00:00	2018-11-28 17:00:00
az Országos Széchényi Könyvtár Színháztörténeti Tárának vezetője		2007-03-01 17:00:00	2007-02-28 19:00:00
Dechandt Antal,		2019-11-27 18:30:00	2019-11-29 17:00:00	2013-10-12 16:00:00	2013-10-11 16:00:00
Bodó Sándor,		2011-06-02 18:00:00	2011-06-03 18:00:00	2014-07-10 18:00:00	2014-07-11 18:00:00	2014-09-26 19:00:00	2014-09-28 17:00:00	2003-12-18 18:00:00	2003-12-19 18:00:00	2010-03-11 18:00:00	2010-03-09 19:00:00	2004-10-05 18:00:00	2004-10-07 18:00:00	2011-05-10 18:00:00	2011-05-12 19:00:00	2011-02-10 18:00:00	2011-02-07 18:00:00	2005-03-24 18:00:00	2005-03-21 21:00:00
Csenkey Éva		2019-04-27 10:00:00	2019-04-26 18:00:00
Török Judit,		2015-11-03 19:00:00	2015-11-05 17:00:00	2014-11-06 18:00:00	2014-11-07 18:30:00
a Dubuffet Alapítvány igazgatónője,		2004-06-10 18:00:00
Klara Hosnedlova,		2016-09-08 17:00:00	2016-09-06 18:00:00
a Horvát Köztársaság budapesti nagykövete,		2015-04-29 18:00:00	2015-04-28 16:00:00
PITI Marcell,		2018-04-10 18:00:00	2018-04-14 18:00:00	2019-12-14 16:00:00	2019-12-09 19:00:00	2018-05-25 18:00:00	2018-05-26 18:30:00
Ferenczi Emőke		2012-06-19 18:00:00	2012-06-18 11:00:00	2012-04-21 19:00:00	2012-04-16 19:00:00	2012-06-16 17:30:00	2012-06-11 17:00:00	2013-02-19 18:00:00	2013-02-20 18:00:00	2011-07-13 15:30:00	2011-07-13 10:00:00
Schrammel Imre Kossuth-díjas keramikusművész,		2002-11-08 19:00:00	2002-11-08 13:00:00
Sylvie ZAVATTA,		2001-10-20 18:30:00	2001-10-20 16:00:00
Sofie Thorsen (Dk/a),		2018-11-21 19:00:00
Tóth Eszter művészettörténész		2015-12-02 18:00:00	2015-12-01 18:00:00
bánki ákos		2012-01-21 16:00:00	2012-01-17 18:00:00
Ovidiu Anton,		2015-04-22 18:00:00	2015-04-25 12:00:00
Rostás Péter,		2018-04-04 18:00:00	2018-04-06 18:00:00	2015-10-27 17:00:00	2015-10-27 18:00:00
Anselm Wagner (Graz) előadása (angol nyelven!),		2007-12-08 18:00:00	2007-12-06 18:00:00	2000-12-04 17:00:00
Stano FILKO,		2018-06-23 10:00:00	2018-06-21 18:00:00	2018-09-09 16:00:00	2018-09-12 18:00:00	2018-09-16 17:00:00
Hangszintézis: Nagy Ágoston,		2006-11-27 19:00:00	2006-11-29 18:00:00
Onur Senturk (TR),		2011-07-07 17:00:00	2011-07-07 20:00:00
PANASIEWICZ Alicja and Adam PL m.v.,		2019-01-12 15:00:00	2019-01-10 18:00:00
djkÓMa		2013-05-15 19:00:00	2013-05-15 19:00:00
Szabó Norbert		2018-03-29 18:00:00
dunaújvárosi képző- és iparművészek,		2012-09-13 18:00:00	2012-09-15 18:00:00
Hyungmin Pai,		2019-11-14 18:00:00	2019-11-11 12:30:00
Rodics Eszter a Csók István emlékév főszervezője		2015-11-21 10:00:00	2015-11-16 18:00:00
Zsolnay Porcelánmanufaktúra Rt.,		2003-03-21 18:00:00	2003-03-19 16:00:00
szobrászművész,		2014-06-06 17:30:00	2014-06-04 18:00:00	2005-04-29 18:00:00	2005-04-28 17:00:00	2017-11-28 18:00:00	2014-11-28 15:00:00	2007-03-29 17:00:00	2007-03-29 19:00:00
Eleni Tsakopoulos Kounalakis  az USA nagykövete		2011-09-23 18:00:00
Prága		2001-11-02 18:00:00	2001-10-30 19:00:00
Rózsa Péter,		2019-11-14 18:00:00	2019-11-14 18:00:00
Lővenberger Patrik,		2019-05-12 16:00:00	2019-05-07 19:00:00
Veiszer Alinda riporter		2015-01-29 17:00:00	2015-01-29 19:00:00
Tomjanovich Katalin,		2008-06-19 19:00:00	2008-06-19 19:00:00	2008-06-17 19:00:00
Fogarasi Andreas,		2017-06-20 16:30:00	2017-06-23 18:00:00
az MKE Doktori Iskolájának vezetője		2012-09-29 18:00:00	2012-09-27 19:00:00
Jose Luis Benavides,		2019-06-04 18:00:00	2019-06-05 19:00:00
Balázs Kitti,		2018-08-11 16:00:00	2018-08-09 19:00:00
Lévai Levente,		2018-09-12 18:00:00
Nobuyoshi Araki,		2019-12-14 16:00:00	2019-12-14 16:00:00	2019-12-10 18:00:00	2019-12-14 14:00:00
Eduard Freudmann és Ivana Marjanoviæ (Belgrád/Bécs),		2011-03-24 18:00:00	2011-03-21 19:00:00
Áfrány Gábor - Tóth Zs. Szabolcs,		2008-06-27 19:00:00	2008-06-26 16:00:00
Kudász Gábor Arion fotóművész		2012-03-05 19:30:00	2012-03-07 19:00:00
Lenkes László		2016-10-11 19:00:00	2016-10-14 19:00:00
Filipa César,		2017-04-20 18:00:00
Annie Leibovitz,		2016-06-18 16:00:00	2016-06-15 18:00:00
Yvonne Buchheim,		2005-05-26 17:00:00
Helena Hlušičkova,		2014-12-03 20:00:00	2014-12-04 18:00:00
Kemény Henrik bábművész		2009-12-07 20:00:00	2009-12-11 18:00:00
Nagy Zita		2012-07-12 17:00:00	2012-07-12 18:30:00
Cuhorka Emese,		2016-06-18 16:00:00	2016-06-16 19:00:00	2014-11-06 18:00:00	2014-11-04 20:00:00
Szabó György szobrászművész,		2006-12-04 18:00:00	2006-12-08 17:00:00
Könyvbemutató,		2014-10-17 19:00:00	2014-10-15 18:00:00	2002-09-13 19:00:00	2011-10-05 17:00:00	2011-12-15 18:00:00	2011-12-16 18:00:00	2015-06-10 18:00:00	2015-06-12 17:00:00
Franz Riedl,		2017-07-06 18:00:00	2017-07-03 19:00:00	2013-12-05 18:00:00	2013-12-06 18:00:00	2009-05-21 18:00:00	2009-05-20 18:00:00	2018-11-21 19:00:00
GORTCHAKOVA Eugenia† D,		2018-11-29 18:00:00	2018-11-29 18:00:00
Szamosi Judit,		2012-05-22 17:00:00	2012-05-24 19:00:00
Barta János,		2019-05-05 16:30:00	2019-05-03 17:00:00
Viera Mecková,		2016-10-19 18:00:00	2016-10-19 18:00:00
Balogh Péter,		2014-06-12 20:00:00	2014-06-12 17:00:00
Josef Bolf,		2008-07-17 17:00:00	2008-07-17 17:00:00	2008-07-08 20:00:00	2008-07-09 19:00:00
Kőnig Frigyes,		2010-01-30 17:00:00	2010-01-29 18:00:00	2011-08-02 18:00:00	2011-08-02 18:00:00	2011-08-04 18:00:00	2013-03-20 19:00:00	2013-03-22 18:00:00	2005-10-20 18:00:00	2005-10-21 20:00:00	2014-06-06 17:30:00	2014-06-06 17:00:00	2011-06-06 09:30:00	2011-06-07 18:00:00	2000-02-11 18:30:00	2000-02-10 17:00:00	2017-02-16 19:00:00	2017-02-16 01:00:00	2013-03-30 19:00:00	2013-03-30 11:30:00	2007-12-08 18:00:00	2007-12-07 19:00:00	2009-05-21 18:00:00	2009-05-21 17:00:00	2010-11-23 18:00:00	2010-11-27 17:00:00	2017-03-14 17:00:00	2017-03-17 18:00:00	2018-04-21 11:00:00	2018-04-19 17:00:00	2009-11-14 19:30:00	2009-11-13 19:00:00	2006-11-09 17:00:00	2006-11-10 18:00:00	2002-06-14 19:00:00	2006-11-27 19:00:00	2006-11-27 19:00:00	2006-11-28 19:00:00
LOBOT,		2010-04-17 11:00:00	2010-04-17 19:00:00
