	similarity_component_id	step6
7860	4205	linda lackinksap
7861	4206	márffy sebestyén
7862	4207	kroó norbert a magyar tudományos akadémia főtitkára
7863	4208	laura denning
7864	4209	kettinger klára
7865	4210	divattervező
7866	4211	fazekaskielbassa krisztina
7867	4212	stefano farkas
7868	4213	hódi csilla
7869	4214	kővári kamilla virág
7870	4215	koordinátorok:  ács bálint
7871	4216	kádár emese
7872	4217	dan gemkow
7873	4218	szalay barbara mária
7874	4219	marosi dia
7875	4220	menyhárt jenő
7876	4221	füredy lilly
7877	4222	tiberiu alexa   a muzeul judetean de arta nagybánya igazgatója
7878	4223	farkas
7879	4224	tomáš krivočenko
7880	4225	egyetemi docens magyar eti egyetem
7881	4226	baráz tamás
7882	4227	weöres sándor
7883	4228	demeter istván
7884	4229	repászki  ferenc ▪ lévay jenő
7885	4230	ferkai tamás és szarvas gábor
7886	4231	mindenlében horváth péter
7887	4232	zsinka felicia
7888	4233	fiona liewehr
7889	4234	giulia giambrone
7890	4235	szolnoki józsef  katharina roters
7891	4236	nicu ilfoveanu
7892	4237	elena damiani
7893	4238	hermelinde hergenhahn es nemere reka
7894	4239	metis francia fotóügynökség
7895	4240	zoltán mária flóra
7896	4241	fernezelyi márton & kappanyos andrás & lepsényi imre & szegedymaszák zoltán
7897	4242	miguel mothes
7898	4243	ásvány györgy festőművész
7899	4244	czingel szilvia etnográfus
7900	4245	garainé lóránt andrea
7901	4246	gábos józsef  ▪ szlaukó lászló
7902	4247	agnieszka jankowskamarzec
7903	4248	sofie thorsen dka
7904	4249	névai andrás
7905	4250	dr alexander tolnay
7906	4251	az új olvasási mód mïvészei
7907	4252	válság éset
7908	4253	dla főiskolai docens
7909	4254	eugene atget
7910	4255	lovas nagy anna
7911	4256	kai kaljo tallin
7912	4257	irving penn
7913	4258	kapitány eszter
7914	4259	tarek arabi
7915	4260	mara mattuschka
7916	4261	válogatás zimányi lászló gyűjteményéből
7917	4262	sandra sterle
7918	4263	közreműködik: völner eszter
7919	4264	neuberger istván
7920	4265	deák zsuzsa
7921	4266	wim wenders
7922	4267	sterio károly
7923	4268	simon vera
7924	4269	ács érmes károly
7925	4270	bkf média design szak
7926	4271	michael corthell
7927	4272	horváth stefánia – urbán tibor
7928	4273	major györgy
7929	4274	yorgos tzortzoglou
7930	4275	tibor uhrín
7931	4276	horányi attila esztéta
7932	4277	stefanovics angéla
7933	4278	beregi edina
7934	4279	czegledy
7935	4280	bernardo atxaga
7936	4281	mădălina brașoveanu
7937	4282	vosenvanderveen
7938	4283	adela jusic  crvena
7939	4284	holló csaba építőmérnök  műpártoló
7940	4285	anja theismann
7941	4286	nico forero
7942	4287	martino coppes
7943	4288	róth péter alpolgármester
7944	4289	molnár gyula
7945	4290	kiss györgy
7946	4291	pap éva
7947	4292	hans stofer
7948	4293	stanislav bubán festőművész
7949	4294	rékassy csaba
7950	4295	előadóterem
7951	4296	chunhui zhang
7952	4297	bora éva beatrix
7953	4298	a folyamat társaság kiállítása
7954	4299	mke 4 éves festőhallgatók
7955	4300	gary hume
7956	4301	telep galéria
7957	4302	győrffy sándor  a tükörkép tükre
7958	4303	bea kusovszky
7959	4304	foglalási bizottság  comité de réservation és tsai
7960	4305	varga balázs “szovjet”
7961	4306	kiss miklós  szigeti csongor gábor
7962	4307	konrad korabiewski
7963	4308	chou youcheng
7964	4309	andi galdi vinko
7965	4310	noriko fuku
7966	4311	gál georgina
7967	4312	elke krystufek
7968	4313	dr sári lászló keletkutató
7969	4314	trokán nóra
7970	4315	móder rezső
7971	4316	horváth györgy a titanic nemzetközi filmfesztivál igazgatója
7972	4317	szervezők: c3 kulturális és kommunikációs központ
7973	4318	sarah knobel usa
7974	4319	kappanyos andrás
7975	4320	hangay enikő
7976	4321	lucien hervé
7977	4322	soós réka
7978	4323	batia suter
7979	4324	yukio fujimoto
7980	4325	a qormy zenekar
7981	4326	karloskar olsson svédország
7982	4327	kompolthy zsigmond
7983	4328	könyvásó lászló
7984	4329	gyarmati béla
7985	4330	sipos máté
7986	4331	görözdi géza
7987	4332	szarvas
7988	4333	túlsó p’art
7989	4334	marina kaljurand
7990	4335	lábadi ferencné
7991	4336	a külön termek kiállításon
7992	4337	gergelyfarnos lilla
7993	4338	lars schwander
7994	4339	carina bergholm sundén
7995	4340	somogyi hajnalka
7996	4341	kovács veronika
7997	4342	okas
7998	4343	koszorús gergely
7999	4344	david meskhi
8000	4345	méhes csaba
8001	4346	don tamás milán
8002	4347	pe
8003	4348	dominique desanti  író
8004	4349	35 ékszerművész
8005	4350	muresan gheorghe
8006	4351	információs cserekereskedők jerez julió
8007	4352	bayer antal
8008	4353	georg schöllhammer
8009	4354	kabai sándor
8010	4355	lisztes edina
8011	4356	szilágyi lászló és#8224
8012	4357	sunagawa haruhiko
8013	4358	buglya zsófia
8014	4359	pilló ákos
8015	4360	małgorzata jędrzejczyk
8016	4361	sütő erika
8017	4362	bodonyi panni
8018	4363	peter pfrunder
8019	4364	impromtu
8020	4365	donáth lajos
8021	4366	a mome adjunktusa
8022	4367	hager ritta
8023	4368	akademia ruchu
8024	4369	paolo vegas
8025	4370	tervezői prezentációk
8026	4371	vasarely múzeum
8027	4372	andrzej tomasz rudkiewicz
8028	4373	assaf romano
8029	4374	weszely ernő harmonika
8030	4375	pintér gyula
8031	4376	vajkó dániel
8032	4377	firnigel erika
8033	4378	reményi schmall róza
8034	4379	mester anett
8035	4380	tilo werner
8036	4381	adhoc zenekar
8037	4382	sao paulo  komoróczky tamás videojának vetítése
8038	4383	fischer judit  mécs miklós  tulisz hajnalka
8039	4384	kneifel anett
8040	4385	tranzitblog 2011 szerzok
8041	4386	kim corbisier
8042	4387	az mke doktori iskolájának vezetője
8043	4388	pap emese petrányi luca
8044	4389	bretus imre
8045	4390	régészeti ésettörténeti társulat
8046	4391	fekete lászló főkántor
8047	4392	voskresija andreevska
8048	4393	hollingsworthuk
8049	4394	pintér ágnes
8050	4395	huszár dávid
8051	4396	szabó sándor ferenc
8052	4397	kidera yoko
8053	4398	kollár lajos hegymászó
8054	4399	bordos lászló zsolt
8055	4400	sylvia winkler és stephan
8056	4401	akademie výtvarných umìní v praze
8057	4402	vavra julcsi
8058	4403	katkó tamás
8059	4404	burkus judit
8060	4405	nikola djukich
8061	4406	antal balázs
8062	4407	alan parker: promenád a gyönyörbe
8063	4408	jónás tamás
8064	4409	saga bitkovernorman svéd festőművésznő
8065	4410	ongjerth dániel
8066	4411	busa pista
8067	4412	miss kk
8068	4413	muka péter
8069	4414	szőke péter jakab
8070	4415	fotóművész
8071	4416	an seebach
8072	4417	gadmar höss
8073	4418	silagi és kzs drölma
8074	4419	vass richárd
8075	4420	mojzesné dr székely katalin  a szociológia tudomány kandidátusa  ny egyetemi docens
8076	4421	dr szerdahelyi istván
8077	4422	czeizel balázs
8078	4423	costache adrián
8079	4424	forte társulat
8080	4425	húrinstallációkoncert
8081	4426	amanda carvalho
8082	4427	raphael nägeli kulturattaché
8083	4428	vektor normal
8084	4429	rényi andrás  az elteettörténeti tanszékének intézetvezetője
8085	4430	turczi istván  költő
8086	4431	rigó mária hagyományos filmkészítés kurzusa
8087	4432	az enciklopédia kiadó könyvbemutatója
8088	4433	bartosz mucha
8089	4434	szász zoltán történész
8090	4435	kuk
8091	4436	petrik pál
8092	4437	szügyi gábor
8093	4438	gilly tamás
8094	4439	k: rácz zoltán
8095	4440	szabó judit erzsébet
8096	4441	metahaven
8097	4442	kunos tamás
8098	4443	genti korini alb
8099	4444	arany jános
8100	4445	tordai teri és horváth lili előadásában
8101	4446	lakat andrea
8102	4447	bartha sándor  elhassan róza  havas bálint  hints  hock bea  kovács budha tamás  komoróczky tamás  koronczi endre  nemes csaba  pacsika rudolf  paksi endre lehel
8103	4448	kustos nikolett
8104	4449	lanszki anita
8105	4450	mira sikorováputisová
8106	4451	nathalie djurberg
8107	4452	fabricius anna és szirtes jános performansza
8108	4453	jakub pisek
8109	4454	rajat sharma
8110	4455	laszlo milasovszky
8111	4456	farid rakun
8112	4457	a könyvet bemutatja: csáki tamás
8113	4458	alexandra croitoru
8114	4459	a bemutatja mire való a szobrász című pszeudoelőadását
8115	4460	tóth ákos
8116	4461	francesco locatelli
8117	4462	kis magyar performance és zenei fesztivál
8118	4463	dr professor
8119	4464	takó hajnalka
8120	4465	dr feledy gyula zoltán
8121	4466	tölgyesi jános
8122	4467	megnyitón zenél: horváth ádám márton
8123	4468	jobbágy bernadett
8124	4469	projektfelelos  project manager : bakos gabor
8125	4470	festő
8126	4471	zhanina marinova
8127	4472	pedro barateiro
8128	4473	jelena bulajić
8129	4474	a volt jász kürt fogadó galériája
8130	4475	aatoth franyo & karácsonyi szalon
8131	4476	helyszín: trafó pince
8132	4477	szegő gábor a willbe design enteriőrtervezője  krea oktató
8133	4478	nyikos andrea
8134	4479	robert seidel de
8135	4480	installáció: ferencz marcel
8136	4481	palásthy anikó
8137	4482	soksok videóval dolgozó
8138	4483	anna orłowska
8139	4484	fábián emőke
8140	4485	jeanpierre jeunet: amélie csodálatos élete
8141	4486	pankasz gábor
8142	4487	vladimir boudník és barátai
8143	4488	baksai máté
8144	4489	vitéz czabán györgy
8145	4490	mohamed abouelnaga eg
8146	4491	hérics nándor
8147	4492	hervé lóránth ervin
8148	4493	fiterman lea
8149	4494	barkóczy janka
8150	4495	macumoto kazuo japán nagykövete
8151	4496	mohácsi ildi
8152	4497	az mke docense
8153	4498	ficsku pál
8154	4499	jakob von wagner
8155	4500	diana baldon
8156	4501	szemenyeynagy tibor
8157	4502	országos széchényi könyvtár
8158	4503	susanne padberg
8159	4504	mátrai péter zenei performansza
8160	4505	jonas staal
8161	4506	dánél mónika irodalomtörténész
8162	4507	dömölky dániel
8163	4508	tereza stejskalová cz
8164	4509	baditz gyula
8165	4510	george moldovan
8166	4511	fábián kitti
8167	4512	benjamin bledea
8168	4513	utópia vagy disztópiapályázat
8169	4514	kitta
8170	4515	lőrincz ágnes
8171	4516	jacques flechemuller
8172	4517	mostoha marcell ákos
8173	4518	melli&peter
8174	4519	trellay levente
8175	4520	ernesto morales
8176	4521	kutak adrienn
8177	4522	radioballet
8178	4523	marián pauer
8179	4524	makk károly: egymásra nézve
8180	4525	dávid vera
8181	4526	köszöntőt mond leele välja
8182	4527	jaromir funke
8183	4528	deák botond  költő
8184	4529	vilo slaminka
8185	4530	szigethy eszter
8186	4531	macskin dávid  trombita
8187	4532	skuc galéria
8188	4533	liu chuang
8189	4534	gábor áron
8190	4535	elvinus énekegyüttes
8191	4536	keserue zsolt  polyák levente
8192	4537	somogyi emese szobrászművész
8193	4538	yu wang kína
8194	4539	dr ladocsi gáspár
8195	4540	velimir zernovski mk
8196	4541	jakob gasteiger
8197	4542	kósa jános munkácsydíjas festőművész
8198	4543	a könyvbemutató után kerül sor az idei molnár farkasdíj átadására
8199	4544	pintér juli
8200	4545	számítógépes manipuláció: kovács zsolt
8201	4546	ilja arhipenko
8202	4547	krajcsovics éva festőművész
8203	4548	dézsi kata
8204	4549	eger
8205	4550	orosz istván válogatásában
8206	4551	bibok piroska
8207	4552	kovanda
8208	4553	szemfényvesztés palota elvarázsolt napjai
8209	4554	nagy dénes
8210	4555	aleš sedmak
8211	4556	tubákos ádám
8212	4557	közreműködik gál kinga gordonkán
8213	4558	adam bernales
8214	4559	bús balázs
8215	4560	magisters
8216	4561	fazekas istván fotóriporter
8217	4562	gulyás benedek
8218	4563	bicskei zoltán
8219	4564	vahram aghasyan am
8220	4565	marie hél&#232ne de la forest divonne
8221	4566	keleti éva fotográfus
8222	4567	adrian evans
8223	4568	molnár olivér
8224	4569	sülyi diána
8225	4570	aknay jános kossuthdíjas festőművész
8226	4571	michael bottig
8227	4572	máté gábor
8228	4573	mészáros flóra
8229	4574	sipeki zoltán üvegművészek
8230	4575	maczó péter
8231	4576	sjoerd van leeuwen
8232	4577	gerendai károly
8233	4578	jens haaning
8234	4579	hemző károly
8235	4580	pierre huyghe
8236	4581	barbara visser
8237	4582	margitházi beja
8238	4583	simon károly az iparművészeti múzeum főigazgatója
8239	4584	karlheinz adler
8240	4585	n frangione
8241	4586	enikő fodor
8242	4587	eszenyi ákos
8243	4588	hsu chiawei
8244	4589	agnes rodier
8245	4590	a roham magazin alapitója
8246	4591	tánc: daniel lepkoff
8247	4592	22h djane dance party:
8248	4593	forrai ferenc
8249	4594	paweł eibel
8250	4595	andrea ambrovičová mikulajová
8251	4596	radim langer
8252	4597	®tmark
8253	4598	kirsten dunst
8254	4599	a műcsarnok és kalligram kiadó könyvbemutatója
8255	4600	gallusz gyöngyi
8256	4601	sandra araújo
8257	4602	dr habil tanszékvezető
8258	4603	tanya habjouqa
8259	4604	tomasz kulka
8260	4605	tábori csaba
8261	4606	roszik hella
8262	4607	készmán józsefeti író és gaál józsef
8263	4608	ii particum biennálé szabadtéri szoborkiállítás
8264	4609	fekete szilvia
8265	4610	tom nørring
8266	4611	györgy péter esztéta  médiakritikus
8267	4612	pácser attila fotográfus
8268	4613	stalker  osservatorio nomade
8269	4614	anda rottenberg
8270	4615	zérczi attila
8271	4616	dr sirató ildikó egyetemi docens
8272	4617	zene: vázsonyi jános
8273	4618	szalóki ági
8274	4619	kucsora márta  szász sándor
8275	4620	karolina freino
8276	4621	gábor márton dániel
8277	4622	arjan janssen
8278	4623	julius gyula  török tamás
8279	4624	albumbemutató
8280	4625	bernáth dániel
8281	4626	a galériaei
8282	4627	mehdi moutashar
8283	4628	schickedanz albert
8284	4629	lukovszky lászló
8285	4630	brad davis
8286	4631	foster jakab
8287	4632	zene: page
8288	4633	borbás marci
8289	4634	jacques ranciésegravere: esztétika és politika
8290	4635	barbara wiechno
8291	4636	végső mónika
8292	4637	frenkó zsolt
8293	4638	meszlényi péter
8294	4639	cecil beaton
8295	4640	mexikó nagykövete
8296	4641	simon penny
8297	4642	a mfn alapítója
8298	4643	papp ervin
8299	4644	thorbjésoslashrn bechmann
8300	4645	stano & mlynárčik
8301	4646	palotás ágnes
8302	4647	patent egyesület
8303	4648	b gömbös ilona
8304	4649	josephine bonnet
8305	4650	oroszlány balázs
8306	4651	jiri pliestik és tomás rossi
8307	4652	a magyar eti egyetem előkészítősei
8308	4653	őexellenciája rendkívüli és  meghatalmazott  nagykövet
8309	4654	piri béla
8310	4655	bolmányi ferenc
8311	4656	dömötör tamás
8312	4657	szabó tünde judit
8313	4658	hegyi györgy
8314	4659	felix reutzel
8315	4660	runo lagomarsino
8316	4661	agathe bishoffmorales
8317	4662	vesztergombi tícia
8318	4663	denis clarke
8319	4664	bachmann bálint  markó balázs
8320	4665	a wroclawi nemzeti múzeum igazgatója
8321	4666	dr kodé kornél
8322	4667	chico manada
8323	4668	böröcz sándor
8324	4669	közel 70
8325	4670	két nemzedék című kiállításon
8326	4671	jeanbaptiste ganne
8327	4672	nan groot antink
8328	4673	meilinger dezső
8329	4674	baglyas e és gy
8330	4675	havas bálint
8331	4676	reima maaronen
8332	4677	keisuke nagoshi
8333	4678	john p jacob
8334	4679	pisnjak atilla
8335	4680	dr liptai kálmán az eszterházy károly főiskola rektora
8336	4681	alisa lozhkina
8337	4682	klöpflertopor tibor
8338	4683	petneki áron
8339	4684	hans peter bauer
8340	4685	dr bodnár zoltán
8341	4686	natalia sitcai
8342	4687	blahó borbála
8343	4688	az osztrák kulturális fórum budapest programja
8344	4689	háy ágnes
8345	4690	bednárik andrea
8346	4691	h power
8347	4692	viera mecková
8348	4693	kérges tünde
8349	4694	báró mednyánszky lászló
8350	4695	john lennon
8351	4696	éves kiállítási program keretében
8352	4697	bota ádám
8353	4698	muzak ltd
8354	4699	dr somorjaikiss tibor
8355	4700	egri orsolya verset mond
8356	4701	full kolor
8357	4702	mate orr
8358	4703	veres balázs
8359	4704	a nemzetközi fényműhely tagjai
8360	4705	barna orsolya – fodor emese – kristóf gábor – pálinkás bence györgy
8361	4706	detvay & parti
8362	4707	andré van lier nl
8363	4708	arató anna
8364	4709	nagy gabriella irodalmár
8365	4710	labass endre
8366	4711	dr hóvári jános mank nonprofit kft főigazgatója
8367	4712	sándor jános
8368	4713	dr milček komelj
8369	4714	mizsei zoltán
8370	4715	pető tibor magyarország prágai nagykövete
8371	4716	az fkse portfoliói
8372	4717	sztripszky hanna
8373	4718	a körülöttünk nemzeti szalon 2017 kiállításon
8374	4719	dudás ildikó
8375	4720	andre j raatzsch  and emese benko
8376	4721	konstantinos antonios guotos
8377	4722	nemes z márió – költő
8378	4723	benkő borbála
8379	4724	sade
8380	4725	alexander
8381	4726	dr dúll andrea
8382	4727	nincs megnyitó
8383	4728	anna zvyagintseva  hudrada
8384	4729	varga ferenc szobrászművész
8385	4730	lelkes dergács mária
8386	4731	kulter
8387	4732	mojzer miklós
8388	4733	a farkaskő noszvaji barlangtelep 20 éves működését bemutató kiállítás
8389	4734	serban savu
8390	4735	fejérdy péter
8391	4736	hajdú eszter
8392	4737	vízer dániel jazzénekes
8393	4738	john malkovich: táncos a házban
8394	4739	szijártó zsolt
8395	4740	székely móri márta
8396	4741	konkoly gyula
8397	4742	mono galéria
8398	4743	gagyi anna antropológus
8399	4744	björn perborg
8400	4745	shunsuke francois nanjo
8401	4746	a hejettes szomlyazók korai korszaka 1984–1987
8402	4747	annamarie türk
8403	4748	montvai attila
8404	4749	hercsuth györgy
8405	4750	collective plant
8406	4751	beszélgetőtársak: básthy ágnes ffs és pfisztner gábor
8407	4752	leonardo nobili
8408	4753	czajlik józsef
8409	4754	a legkisebb ellenállás
8410	4755	gajus scheltema
8411	4756	ötvenkét kortárs dán kerámiaművész
8412	4757	sharon baurley  előadó
